Entity,Code,Year,Oil_cons_TWh,Gas_cons_TWh,Coal_cons_TWh
Europe,,2015,9452.684,8898.147,4620.2505
Europe,,2016,9657.933,9313.682,4403.3306
Europe,,2017,9771.102,9565.5,4148.7983
Europe,,2018,9806.186,9739.818,4134.545
Europe,,2019,9810.035,9746.001,3578.7278
Europe,,2020,8636.171,9369.797,3085.2815
Europe,,2021,9087.6,10073.819,3253.3857
Europe (BP),,1965,4980.569,379.1453,6094.7705
Europe (BP),,1966,5467.011,429.26025,5847.7183
Europe (BP),,1967,5934.497,514.3611,5658.2207
Europe (BP),,1968,6525.9526,666.4043,5745.5913
Europe (BP),,1969,7267.227,859.53156,5820.6816
Europe (BP),,1970,8055.973,1085.3883,5725.0273
Europe (BP),,1971,8453.693,1336.5579,5480.0576
Europe (BP),,1972,9047.597,1627.1074,5293.954
Europe (BP),,1973,9694.993,1849.1982,5378.1265
Europe (BP),,1974,9126.41,2094.4465,5329.3047
Europe (BP),,1975,8810.394,2248.5957,5204.392
Europe (BP),,1976,9410.93,2444.7502,5449.988
Europe (BP),,1977,9328.601,2560.3447,5436.553
Europe (BP),,1978,9800.724,2663.3577,5536.945
Europe (BP),,1979,10024.283,2811.932,5778.368
Europe (BP),,1980,9348.721,2808.8428,5886.538
Europe (BP),,1981,8711.057,2781.2327,5786.8486
Europe (BP),,1982,8287.65,2728.2874,5819.3696
Europe (BP),,1983,8057.64,2837.0488,5900.382
Europe (BP),,1984,8105.108,2971.7598,5890.333
Europe (BP),,1985,9066.217,4026.4607,7239.4033
Europe (BP),,1986,9345.303,4129.31,7178.0083
Europe (BP),,1987,9388.736,4311.6753,7235.802
Europe (BP),,1988,9435.364,4348.913,7086.996
Europe (BP),,1989,9402.842,4469.701,6998.948
Europe (BP),,1990,9582.488,4826.9204,6665.669
Europe (BP),,1991,9499.9,4886.94,6281.052
Europe (BP),,1992,9252.068,4618.964,5911.438
Europe (BP),,1993,9040.348,4642.214,5524.5913
Europe (BP),,1994,8997.251,4508.473,5208.0376
Europe (BP),,1995,9170.398,4762.982,5150.1104
Europe (BP),,1996,9265.988,5277.245,5004.181
Europe (BP),,1997,9343.252,5155.936,4866.9307
Europe (BP),,1998,9533.568,5230.537,4732.112
Europe (BP),,1999,9395.091,5438.863,4470.143
Europe (BP),,2000,9278.999,5584.936,4600.3286
Europe (BP),,2001,9404.705,5694.592,4558.5737
Europe (BP),,2002,9374.347,5712.7163,4556.1846
Europe (BP),,2003,9427.989,5971.038,4737.7275
Europe (BP),,2004,9515.883,6115.666,4658.29
Europe (BP),,2005,9582.14,6275.513,4549.145
Europe (BP),,2006,9607.596,6228.661,4763.2573
Europe (BP),,2007,9418.422,6173.6323,4827.159
Europe (BP),,2008,9315.219,6259.033,4551.231
Europe (BP),,2009,8854.633,5774.7583,4074.9395
Europe (BP),,2010,8754.118,6229.469,4261.185
Europe (BP),,2011,8518.453,5804.174,4439.3794
Europe (BP),,2012,8228.231,5657.2266,4538.1445
Europe (BP),,2013,8079.7896,5543.8613,4390.12
Europe (BP),,2014,7925.3813,5000.054,4122.1123
Europe (BP),,2015,8125.6265,5092,3944.307
Europe (BP),,2016,8315.993,5374.388,3803.145
Europe (BP),,2017,8463.625,5588.087,3621.812
Europe (BP),,2018,8445.149,5474.008,3587.2207
Europe (BP),,2019,8410.385,5544.842,3060.0266
Europe (BP),,2020,7291.361,5419.552,2633.6797
Europe (BP),,2021,7658.5015,5710.6323,2781.1956
European Union (27),,1965,3844.2441,367.09137,4557.6743
European Union (27),,1966,4236.735,416.64465,4377.4062
European Union (27),,1967,4601.5503,495.35828,4293.374
European Union (27),,1968,5090,628.4308,4372.6694
European Union (27),,1969,5719.058,789.8718,4476.927
European Union (27),,1970,6391.132,956.7552,4439.798
European Union (27),,1971,6730.613,1133.0686,4313.1924
European Union (27),,1972,7222.5435,1340.7644,4248.1978
European Union (27),,1973,7783.381,1538.9799,4253.1323
European Union (27),,1974,7325.057,1723.5647,4307.389
European Union (27),,1975,7157.834,1857.8682,4168.6445
European Union (27),,1976,7719.0728,2030.1902,4389.2144
European Union (27),,1977,7590.744,2115.3975,4372.0845
European Union (27),,1978,7987.105,2197.0815,4480.247
European Union (27),,1979,8215.265,2298.7844,4640.8774
European Union (27),,1980,7723.496,2290.25,4812.972
European Union (27),,1981,7195.957,2253.8933,4692.395
European Union (27),,1982,6757.838,2193.6873,4765.571
European Union (27),,1983,6528.583,2276.8967,4806.8794
European Union (27),,1984,6389.3433,2394.4106,4987.1807
European Union (27),,1985,6637.4946,2511.4229,5126.363
European Union (27),,1986,6861.078,2547.8074,4996.921
European Union (27),,1987,6879.4404,2681.7915,5043.8765
European Union (27),,1988,6902.184,2679.2014,4978.2173
European Union (27),,1989,6913.96,2773.6245,4990.7603
European Union (27),,1990,7062.678,2913.043,4546.3896
European Union (27),,1991,7076.558,2982.0686,4285.2563
European Union (27),,1992,7098.5596,2883.6975,3984.9265
European Union (27),,1993,6990.8496,2941.9368,3809.954
European Union (27),,1994,7022.4946,2905.9587,3722.7427
European Union (27),,1995,7176.171,3147.952,3674.7502
European Union (27),,1996,7313.562,3419.71,3682.931
European Union (27),,1997,7378.535,3328.0767,3572.7866
European Union (27),,1998,7596.8057,3419.5996,3410.5916
European Union (27),,1999,7540.526,3505.4229,3249.3877
European Union (27),,2000,7441.5366,3588.841,3293.935
European Union (27),,2001,7545.884,3713.2805,3285.5137
European Union (27),,2002,7493.4727,3739.979,3303.5708
European Union (27),,2003,7525.3247,3941.9382,3416.3777
European Union (27),,2004,7570.9546,4048.0625,3356.3599
European Union (27),,2005,7589.9043,4186.892,3246.2278
European Union (27),,2006,7594.5635,4173.6826,3334.4604
European Union (27),,2007,7432.3506,4105.0317,3366.7263
European Union (27),,2008,7359.4277,4187.0767,3119.5366
European Union (27),,2009,6941.8857,3933.2737,2766.0134
European Union (27),,2010,6882.103,4228.098,2902.2493
European Union (27),,2011,6675.777,3890.4392,2985.2563
European Union (27),,2012,6403.577,3821.7495,2971.6328
European Union (27),,2013,6241.9746,3745.0645,2916.1736
European Union (27),,2014,6116.5884,3313.7783,2777.1292
European Union (27),,2015,6217.4497,3467.1348,2771.2568
European Union (27),,2016,6335.8823,3681.6177,2661.1072
European Union (27),,2017,6444.9883,3851.7996,2569.724
European Union (27),,2018,6457.7446,3781.0706,2512.2876
European Union (27),,2019,6442.6094,3918.4568,2026.9277
European Union (27),,2020,5621.9854,3803.4224,1658.078
European Union (27),,2021,5921.541,3966.2483,1871.2246
Finland,FIN,1965,67.48548,0,20.25982
Finland,FIN,1966,81.86467,0,18.804535
Finland,FIN,1967,85.7726,0,18.091896
Finland,FIN,1968,97.22671,0,21.788618
Finland,FIN,1969,112.92221,0,26.138052
Finland,FIN,1970,126.97794,0,26.5675
Finland,FIN,1971,131.4189,0,23.579445
Finland,FIN,1972,139.85992,0,26.157778
Finland,FIN,1973,156.46225,0,29.031944
Finland,FIN,1974,136.34688,4.4444447,29.585278
Finland,FIN,1975,140.98915,7.355,26.805
Finland,FIN,1976,151.26392,8.618333,36.12
Finland,FIN,1977,148.23775,8.765,36.420834
Finland,FIN,1978,149.11165,9.543333,49.094166
Finland,FIN,1979,157.88283,9.509444,47.313057
Finland,FIN,1980,152.02914,8.945556,53.688057
Finland,FIN,1981,145.4186,7.1180553,32.994167
Finland,FIN,1982,134.60008,6.7233334,36.59639
Finland,FIN,1983,125.00576,6.520278,39.75083
Finland,FIN,1984,126.75379,7.4677777,45.782776
Finland,FIN,1985,128.06352,9.475555,58.025833
Finland,FIN,1986,134.10484,11.472222,53.05528
Finland,FIN,1987,133.54774,15.172222,59.426945
Finland,FIN,1988,131.87692,16.32,59.5
Finland,FIN,1989,131.68347,21.4,58.20639
Finland,FIN,1990,133.65544,25.21,61.2875
Finland,FIN,1991,132.63072,26.57,61.211666
Finland,FIN,1992,131.24066,27.59,55.71361
Finland,FIN,1993,124.88457,28.51,63.68889
Finland,FIN,1994,129.39043,31.47,77.55639
Finland,FIN,1995,117.56855,32.68,68.605
Finland,FIN,1996,122.37474,34.189445,81.74695
Finland,FIN,1997,120.58438,33.638332,77.428055
Finland,FIN,1998,125.79059,38.53639,63.538887
Finland,FIN,1999,127.17879,38.58,61.565556
Finland,FIN,2000,126.42577,39.41,58.32722
Finland,FIN,2001,124.035736,42.76,70.48917
Finland,FIN,2002,126.9237,42.46,76.59111
Finland,FIN,2003,130.99988,47,95.5925
Finland,FIN,2004,122.12345,45.28,85.87945
Finland,FIN,2005,126.67819,41.43,55.168888
Finland,FIN,2006,122.85048,44.28,86.15389
Finland,FIN,2007,123.89983,40.96,81.35306
Finland,FIN,2008,119.764175,41.880554,62.04361
Finland,FIN,2009,112.83101,37.38,62.489723
Finland,FIN,2010,117.16832,41.3,78.925
Finland,FIN,2011,114.58839,36.12,64.1175
Finland,FIN,2012,110.05728,31.945,52.501667
Finland,FIN,2013,114.501656,29.706667,58.04139
Finland,FIN,2014,108.04683,26.556667,52.024723
Finland,FIN,2015,108.589935,22.87861,44.405
Finland,FIN,2016,114.29884,20.076666,50.921112
Finland,FIN,2017,110.74291,18.324167,46.645557
Finland,FIN,2018,110.148224,21.012777,48.88139
Finland,FIN,2019,109.32646,20.338888,41.046944
Finland,FIN,2020,98.07788,20.718334,31.521944
Finland,FIN,2021,97.2905,20.42361,32.88569
France,FRA,1965,637.30145,50.046997,481.13544
France,FRA,1966,683.12305,52.7965,445.8141
France,FRA,1967,784.79,60.339256,440.04257
France,FRA,1968,850.43164,72.156494,423.16086
France,FRA,1969,982.66754,83.850494,423.60306
France,FRA,1970,1116.3309,95.52925,403.1711
France,FRA,1971,1216.7485,113.2255,369.43515
France,FRA,1972,1350.9572,133.88774,328.61258
France,FRA,1973,1506.0256,157.0365,325.04178
France,FRA,1974,1430.9877,163.95926,329.00662
France,FRA,1975,1307.8751,182.87001,288.44208
France,FRA,1976,1414.7838,196.45325,339.1309
France,FRA,1977,1358.8184,205.08525,326.62524
France,FRA,1978,1416.0526,218.7795,340.7845
France,FRA,1979,1408.6421,242.376,370.0985
France,FRA,1980,1309.0137,251.71976,362.36108
France,FRA,1981,1181.7372,255.717,330.292
France,FRA,1982,1094.3962,245.77225,337.7352
France,FRA,1983,1068.1715,261.8025,305.6364
France,FRA,1984,1029.9058,266.992,292.2619
France,FRA,1985,1012.84247,285.7915,283.6557
France,FRA,1986,1033.2645,287.41525,234.4608
France,FRA,1987,1040.2767,290.816,213.4105
France,FRA,1988,1034.0203,289.36124,208.4096
France,FRA,1989,1061.6738,283.14774,226.9013
France,FRA,1990,1077.6477,302.7535,220.8537
France,FRA,1991,1141.2319,331.66626,235.0423
France,FRA,1992,1139.4678,330.99,207.2466
France,FRA,1993,1098.2133,338.51474,169.3328
France,FRA,1994,1062.0353,323.15024,166.5416
France,FRA,1995,1070.697,343.97824,170.4958
France,FRA,1996,1093.0751,380.1465,181.6606
France,FRA,1997,1101.1138,364.46924,159.0984
France,FRA,1998,1141.1138,388.59476,189.2201
France,FRA,1999,1157.1686,396.2115,169.4491
France,FRA,2000,1138.9818,415.9635,164.76129
France,FRA,2001,1144.5676,436.684,144.1878
France,FRA,2002,1112.9808,435.94275,148.6099
France,FRA,2003,1114.9214,457.26825,157.97935
France,FRA,2004,1124.8522,466.92526,150.38844
France,FRA,2005,1109.2781,477.12576,156.18452
France,FRA,2006,1106.1074,460.8055,144.3176
France,FRA,2007,1078.2172,447.60925,149.40897
France,FRA,2008,1057.4426,463.8645,140.409
France,FRA,2009,1015.33746,447.31076,125.028305
France,FRA,2010,980.45917,495.6445,133.87088
France,FRA,2011,959.38947,430.19034,113.60685
France,FRA,2012,927.16864,444.44296,128.70036
France,FRA,2013,915.1279,451.43155,134.49423
France,FRA,2014,885.4536,379.0835,100.44779
France,FRA,2015,885.4328,407.51764,99.874146
France,FRA,2016,879.3369,445.2994,97.52974
France,FRA,2017,883.06683,447.65698,106.459755
France,FRA,2018,880.45953,428.38385,95.25949
France,FRA,2019,873.4211,436.62042,74.432884
France,FRA,2020,745.1143,405.8284,53.783024
France,FRA,2021,807.9753,430.41394,64.64903
Germany,DEU,1965,1020.56976,30.975674,1869.4766
Germany,DEU,1966,1141.8322,37.229923,1745.3395
Germany,DEU,1967,1187.4216,47.988647,1681.3044
Germany,DEU,1968,1331.1227,78.86974,1705.4391
Germany,DEU,1969,1496.9418,112.316376,1755.9604
Germany,DEU,1970,1644.0703,159.73753,1733.9982
Germany,DEU,1971,1712.5317,211.02473,1659.38
Germany,DEU,1972,1807.8164,273.22437,1619.8613
Germany,DEU,1973,1927.148,352.33057,1625.1296
Germany,DEU,1974,1748.5243,440.76492,1632.1193
Germany,DEU,1975,1698.3301,465.1435,1478.5684
Germany,DEU,1976,1834.953,492.28857,1560.839
Germany,DEU,1977,1812.3655,522.7913,1499.0023
Germany,DEU,1978,1890.2781,560.4232,1518.4825
Germany,DEU,1979,1949.953,619.478,1606.7776
Germany,DEU,1980,1764.3439,610.7291,1643.761
Germany,DEU,1981,1601.3844,583.9387,1671.3124
Germany,DEU,1982,1513.8575,541.86145,1631.4796
Germany,DEU,1983,1482.4481,563.34344,1690.9672
Germany,DEU,1984,1477.557,588.30133,1745.2443
Germany,DEU,1985,1522.7412,581.4914,1735.9984
Germany,DEU,1986,1604.2207,579.8008,1640.3766
Germany,DEU,1987,1562.0078,628.617,1633.6312
Germany,DEU,1988,1562.9131,618.8514,1614.3951
Germany,DEU,1989,1468.3829,633.358,1640.0975
Germany,DEU,1990,1537.2932,636.88336,1529.6908
Germany,DEU,1991,1607.6146,669.19275,1343.5953
Germany,DEU,1992,1621.6552,661.62695,1214.4979
Germany,DEU,1993,1646.8728,700.11334,1145.7742
Germany,DEU,1994,1631.9728,712.92725,1111.4515
Germany,DEU,1995,1631.1295,777.3736,1053.9393
Germany,DEU,1996,1658.878,869.91,1049.4019
Germany,DEU,1997,1648.9271,831.0336,1016.81824
Germany,DEU,1998,1650.7172,838.65027,992.5123
Germany,DEU,1999,1601.1073,836.19086,955.58167
Germany,DEU,2000,1570.4348,829.24585,992.0958
Germany,DEU,2001,1590.9634,874.48193,994.93604
Germany,DEU,2002,1537.7799,873.1278,997.1488
Germany,DEU,2003,1507.717,883.7197,1013.61993
Germany,DEU,2004,1490.4901,888.2106,988.11
Germany,DEU,2005,1460.0576,902.8105,945.38727
Germany,DEU,2006,1457.2372,920.069,983.3113
Germany,DEU,2007,1319.4586,886.36194,1008.28674
Germany,DEU,2008,1399.0693,895.0063,931.8082
Germany,DEU,2009,1339.8384,844.3012,834.2924
Germany,DEU,2010,1357.6443,880.7125,896.17224
Germany,DEU,2011,1313.2709,808.60724,910.79114
Germany,DEU,2012,1305.3893,811.1006,936.07416
Germany,DEU,2013,1334.2625,849.74335,963.3986
Germany,DEU,2014,1298.318,738.95026,925.895
Germany,DEU,2015,1296.5422,769.53613,915.05585
Germany,DEU,2016,1323.3187,848.8475,889.935
Germany,DEU,2017,1352.043,877.3847,835.92975
Germany,DEU,2018,1286.6826,858.5072,806.69
Germany,DEU,2019,1294.7367,892.83026,624.2178
Germany,DEU,2020,1172.2839,871.125,501.69446
Germany,DEU,2021,1162.2483,905.3031,587.6667
Greece,GRC,1965,52.273228,0,24.50441
Greece,GRC,1966,57.076584,0,24.45789
Greece,GRC,1967,67.11283,0,23.3763
Greece,GRC,1968,68.693054,0,26.4001
Greece,GRC,1969,73.09415,0,25.55111
Greece,GRC,1970,79.16741,0,29.40064
Greece,GRC,1971,87.45739,0,43.33338
Greece,GRC,1972,101.31322,0,46.2874
Greece,GRC,1973,117.92021,0,54.44003
Greece,GRC,1974,110.66205,0,57.3359
Greece,GRC,1975,117.248055,0,75.08328
Greece,GRC,1976,124.7924,0,88.72527
Greece,GRC,1977,127.140976,0,94.36582
Greece,GRC,1978,138.43669,0,83.91045
Greece,GRC,1979,146.42546,0,46.06643
Greece,GRC,1980,144.9728,0,46.06643
Greece,GRC,1981,140.84198,0,45.60123
Greece,GRC,1982,141.5108,0.8435,46.29903
Greece,GRC,1983,135.79776,0.804,56.77766
Greece,GRC,1984,139.16304,0.8845,60.62719
Greece,GRC,1985,141.48158,0.83125,70.30335
Greece,GRC,1986,143.58203,1.13875,67.09347
Greece,GRC,1987,155.96172,1.3,76.59518
Greece,GRC,1988,161.07317,1.55925,85.96896
Greece,GRC,1989,177.45236,1.5725,92.42361
Greece,GRC,1990,186.74255,1.6065,93.7266
Greece,GRC,1991,190.55426,1.587,90.17142
Greece,GRC,1992,194.5226,1.4665,94.088234
Greece,GRC,1993,198.51204,1.0815,94.04727
Greece,GRC,1994,203.04324,0.55325,94.24909
Greece,GRC,1995,211.81287,0.51025,93.93198
Greece,GRC,1996,219.88054,0.57325,91.37747
Greece,GRC,1997,222.05852,1.98875,98.41099
Greece,GRC,1998,232.47917,8.145165,102.95045
Greece,GRC,1999,227.0115,14.603706,99.02892
Greece,GRC,2000,236.24866,19.601875,104.94781
Greece,GRC,2001,239.57071,19.344769,108.47606
Greece,GRC,2002,240.72467,20.80514,104.36563
Greece,GRC,2003,252.75018,23.520195,104.92749
Greece,GRC,2004,247.72809,25.85473,107.55803
Greece,GRC,2005,249.09126,26.0325,106.0982
Greece,GRC,2006,260.48984,30.693,97.70742
Greece,GRC,2007,263.44052,38.867813,103.01639
Greece,GRC,2008,252.5715,40.526802,96.96925
Greece,GRC,2009,236.80884,34.031445,98.008194
Greece,GRC,2010,214.71915,37.29561,91.505585
Greece,GRC,2011,204.5779,45.98988,91.849495
Greece,GRC,2012,178.33144,42.268177,94.6589
Greece,GRC,2013,164.76158,37.306927,81.26121
Greece,GRC,2014,163.35301,28.44269,78.09801
Greece,GRC,2015,170.19884,30.71388,65.4408
Greece,GRC,2016,169.91696,39.978,50.692112
Greece,GRC,2017,173.9932,48.213,2.1881845
Greece,GRC,2018,171.97284,47.2059,54.774902
Greece,GRC,2019,177.19585,51.8247,37.175343
Greece,GRC,2020,143.45924,63.4266,21.294855
Greece,GRC,2021,143.19434,69.8031,20.551165
High-income countries,,1965,13575.578,4673.5674,10125.586
High-income countries,,1966,14572.971,5065.582,10074.846
High-income countries,,1967,15634.723,5409.4263,9887.057
High-income countries,,1968,17000.96,5928.291,10106.723
High-income countries,,1969,18463.324,6529.7217,10231.06
High-income countries,,1970,20043.297,7092.98,10071.804
High-income countries,,1971,21010.234,7548.8994,9547.559
High-income countries,,1972,22538.254,7961.545,9469.334
High-income countries,,1973,24235.781,8184.963,9852.716
High-income countries,,1974,23194.98,8248.337,9762.092
High-income countries,,1975,22367.492,7946.763,9575.906
High-income countries,,1976,23883.922,8255.515,10112.597
High-income countries,,1977,24498.383,8336.486,10238.465
High-income countries,,1978,25392.906,8535.369,10165.82
High-income countries,,1979,25561.678,8977.485,10801.543
High-income countries,,1980,23700.668,8904.518,11183.773
High-income countries,,1981,22347.61,8755.588,11303.271
High-income countries,,1982,21244.45,8369.006,11162.881
High-income countries,,1983,20938.723,8183.7954,11402.771
High-income countries,,1984,21505.842,8873.85,11893.645
High-income countries,,1985,21483.63,8958.61,12387.566
High-income countries,,1986,22258.965,8814.55,12237.791
High-income countries,,1987,22552.797,9308.183,12575.211
High-income countries,,1988,23469.373,9648.607,12868.479
High-income countries,,1989,23778.516,10156.543,12943.051
High-income countries,,1990,23982.535,10363.501,12619.902
High-income countries,,1991,24062.05,10740.068,12347.988
High-income countries,,1992,24649.367,11035.203,12051.517
High-income countries,,1993,24736.215,11461.912,12025.876
High-income countries,,1994,25565.98,11777.49,11993.173
High-income countries,,1995,26004.316,12419.8125,12058.037
High-income countries,,1996,26706.678,13043.328,12418.465
High-income countries,,1997,27089.492,13208.307,12515.437
High-income countries,,1998,27285.46,13305.645,12465.74
High-income countries,,1999,27794.535,13662.503,12372.818
High-income countries,,2000,27797.225,14216.215,12920.08
High-income countries,,2001,27940.29,14171.579,12856.591
High-income countries,,2002,28004.336,14520.241,12975.757
High-income countries,,2003,28451.602,14735.639,13334.959
High-income countries,,2004,29090.793,15068.102,13384.172
High-income countries,,2005,29155.564,15256.287,13470.649
High-income countries,,2006,29075.527,15302.076,13520.854
High-income countries,,2007,29018.559,15879.732,13737.426
High-income countries,,2008,28185.543,16274.0625,13470.088
High-income countries,,2009,27061.582,15747.638,12025.982
High-income countries,,2010,27545.842,16917.959,12748.365
High-income countries,,2011,27303.254,16895.957,12490.505
High-income countries,,2012,27147.652,17383.902,11961.137
High-income countries,,2013,27123.9,17718.455,12140.871
High-income countries,,2014,27108.227,17466.129,11903.4
High-income countries,,2015,27604.871,17998.361,11136.162
High-income countries,,2016,27985.953,18346.168,10467.146
High-income countries,,2017,28144.023,18555.32,10313.7705
High-income countries,,2018,28328.305,19442.418,10001.671
High-income countries,,2019,28055.105,19902.828,8839.576
High-income countries,,2020,24824.398,19457.434,7560.8447
High-income countries,,2021,26192.268,19818.713,8211.176
Hong Kong,HKG,1965,24.871521,0,1.43049
Hong Kong,HKG,1966,27.293041,0,1.23278
Hong Kong,HKG,1967,32.704254,0,0.98855
Hong Kong,HKG,1968,35.71866,0,0.70943
Hong Kong,HKG,1969,42.38126,0,0.41868
Hong Kong,HKG,1970,45.737446,0,0.24423
Hong Kong,HKG,1971,48.245647,0,0.31401
Hong Kong,HKG,1972,55.0029,0,0.15119
Hong Kong,HKG,1973,57.12067,0,0.08141
Hong Kong,HKG,1974,58.476112,0,0.08141
Hong Kong,HKG,1975,55.057312,0,0.06978
Hong Kong,HKG,1976,64.99793,0,0.09304
Hong Kong,HKG,1977,70.20239,0,0.08141
Hong Kong,HKG,1978,72.9587,0,0.05815
Hong Kong,HKG,1979,74.71644,0,0.04652
Hong Kong,HKG,1980,76.37257,0,0.02326
Hong Kong,HKG,1981,81.00214,0,0.40705
Hong Kong,HKG,1982,78.94145,0,10.40885
Hong Kong,HKG,1983,70.29673,0,24.44626
Hong Kong,HKG,1984,65.150055,0,31.91272
Hong Kong,HKG,1985,61.26114,0,39.50711
Hong Kong,HKG,1986,59.873386,0,45.71753
Hong Kong,HKG,1987,58.73012,0,57.28938
Hong Kong,HKG,1988,67.36971,0,66.27937
Hong Kong,HKG,1989,71.84668,0,71.01278
Hong Kong,HKG,1990,75.48579,0,63.87196
Hong Kong,HKG,1991,75.47003,0,68.91938
Hong Kong,HKG,1992,96.869255,0,73.05966
Hong Kong,HKG,1993,100.89406,0,84.60825
Hong Kong,HKG,1994,107.65179,0,60.44111
Hong Kong,HKG,1995,115.22543,0.3039472,65.15126
Hong Kong,HKG,1996,112.906654,19.26868,48.41569
Hong Kong,HKG,1997,111.75033,30.086596,40.85619
Hong Kong,HKG,1998,107.2199,28.225657,50.78821
Hong Kong,HKG,1999,114.0835,31.124638,43.413612
Hong Kong,HKG,2000,118.88866,28.136944,50.449722
Hong Kong,HKG,2001,141.33519,28.3967,79.68833
Hong Kong,HKG,2002,154.46638,26.977535,61.98861
Hong Kong,HKG,2003,155.44258,17.347586,78.61528
Hong Kong,HKG,2004,183.05957,25.06098,73.40639
Hong Kong,HKG,2005,165.1095,25.118761,79.86222
Hong Kong,HKG,2006,178.45949,27.556843,79.73417
